symbol,year,Volume,marketCap,country,std_rel
CPF,2018,144964.14342629482,891.1416539375,0.0,1.4089845313218636
CPF,2019,135223.0158730159,793.2306685425,0.0,1.2875340073187167
CPF,2020,197804.34782608695,634.970208945,0.0,1.8127685642878668
CPF,2021,154500.0,599.6381657874999,0.0,1.5158147574261622
CPF,2022,162448.60557768925,715.1224967475,0.0,1.04470519484725
CPF,2023,194532.0,506.0344552475,0.0,1.847717172369582
CPF,2024,192130.68783068782,502.48774198,0.0,1.3319749665740903
CPK,2004,15497.619047619048,138.2365512275,0.0,0.880996323298852
CPK,2005,13058.92857142857,156.50691105250002,0.0,1.1320357021865528
CPK,2006,14968.924302788844,187.7683572675,0.0,0.9546406092001528
CPK,2007,36984.86055776892,205.79923858749999,0.0,1.2534548510234538
CPK,2008,48150.0,205.8709850075,0.0,1.1633013086890462
CPK,2009,43108.333333333336,218.1192268225,0.0,1.0849540535141808
CPK,2010,56879.76190476191,273.3116918775,0.0,1.028520249970763
CPK,2011,58257.142857142855,379.6477742,0.0,0.9734381487287468
CPK,2012,48332.4,402.74164506750003,0.0,1.1551603010791691
CPK,2013,44669.642857142855,464.43985129,0.0,1.4198919820248068
CPK,2014,40161.90476190476,596.39624125,0.0,1.192628860107506
CPK,2015,54645.23809523809,722.7727338125,0.0,1.7922659413245263
CPK,2016,78468.6507936508,913.1545464650001,0.0,1.5887792308698603
CPK,2017,47697.609561752986,1095.98614657,0.0,1.50503753869518
CPK,2018,59612.74900398406,1255.4694829625,0.0,1.5993504754544414
CPK,2019,59728.1746031746,1418.4346528275,0.0,1.194507325766215
CPK,2020,98096.04743083003,1481.0412840575,0.0,1.3031788625438638
CPK,2021,53449.206349206346,1855.5219345975,0.0,1.045323288419413
CPK,2022,67720.7171314741,2352.93077785,0.0,0.942249617103803
CPK,2023,114565.6,2133.51253517,0.0,1.15803773765304
CPK,2024,118161.90476190476,2078.0626588833334,0.0,1.092977605587378
CPRT,2004,11245644.444444444,1574.800643344,0.0,4.061943438444436
CPRT,2005,6742768.253968254,1990.90184,0.0,2.624995787879479
CPRT,2006,6217963.346613546,2291.8142,0.0,2.4394603595410893
CPRT,2007,7138027.091633466,2618.2326000000003,0.0,1.6615589944198148
CPRT,2008,13025245.849802371,3581.57724,0.0,1.2803587364512068
CPRT,2009,9817358.73015873,2626.63832,0.0,1.4109838681210185
CPRT,2010,6498876.19047619,2912.27924,0.0,1.5129815700865359
CPRT,2011,7848298.412698412,3032.25804,0.0,1.2751178682412891
CPRT,2012,4638460.8,3054.06824,0.0,1.55257145853576
CPRT,2013,7091736.507936508,4137.828219999999,0.0,2.1725781394803563
CPRT,2014,4377847.619047619,4278.73842,0.0,1.7315474204633186
CPRT,2015,4524288.888888889,4459.86262,0.0,1.200411734955078
CPRT,2016,5537330.158730159,4661.450220000001,0.0,1.8447208454834423
CPRT,2017,4419109.163346614,6677.01496,0.0,2.7701442159009027
CPRT,2018,8163673.306772908,10949.52809,0.0,2.2932913094789127
CPRT,2019,5717773.015873016,14061.297159999998,0.0,1.786005379389238
CPRT,2020,6835851.38339921,20843.15533,0.0,1.447236947716717
CPRT,2021,3949006.3492063493,29108.56786,0.0,1.9894299968303892
CPRT,2022,4662251.792828686,31234.541250000002,0.0,1.432805837687357
CPRT,2023,4107330.4,34684.282255,0.0,1.6702469796077484
CPRT,2024,4484289.947089947,46692.45735666666,0.0,1.7512854748715918
CPRX,2007,27207.96812749004,53.88451486333333,0.0,4.678567031712069
CPRX,2008,9649.802371541502,43.648141800000005,0.0,2.662515892135337
CPRX,2009,114281.3492063492,24.1758689575,0.0,6.747379659822481
CPRX,2010,189544.44444444444,13.877462552125,0.0,5.842273214905688
CPRX,2011,92214.28571428571,25.819474379025003,0.0,2.9461452968596054
CPRX,2012,639786.4,30.256635342500005,0.0,6.053537883447966
CPRX,2013,1352057.5396825396,24.847313956099995,0.0,7.316636197610501
CPRX,2014,872647.619047619,132.905145995,0.0,3.8204460203724797
CPRX,2015,793287.3015873015,279.22594509,0.0,4.3382816798378885
CPRX,2016,940971.0317460317,151.510474925,0.0,5.407270748770433
CPRX,2017,981695.219123506,142.6874021075,0.0,4.97371940649821
CPRX,2018,1009367.3306772908,281.6415889575,0.0,3.918521856113712
CPRX,2019,2101846.4285714286,367.4974848925,0.0,4.978143937309068
CPRX,2020,1903922.1343873518,452.403606815,0.0,2.7074861901065885
CPRX,2021,1221324.603174603,431.7554404675,0.0,2.178153038755304
CPRX,2022,1987333.8645418326,726.6700080324999,0.0,2.159197770495586
CPRX,2023,1702364.4,1612.287474695,0.0,2.607447343485043
CPRX,2024,1245350.7936507936,1626.062670583333,0.0,2.1645720404886672
CPS,2010,26620.77922077922,600.5751484333333,0.0,2.760115387647931
CPS,2011,21438.095238095237,811.1550227666667,0.0,1.0423183520256762
CPS,2012,17185.2,654.533475,0.0,1.3225098497481949
CPS,2013,15527.777777777777,660.9783885,0.0,1.7043831199463133
CPS,2014,42339.28571428572,941.61716884,0.0,1.5644346830264118
CPS,2015,56809.920634920636,1028.09505225,0.0,1.847921823122784
CPS,2016,177136.50793650793,1243.0896312525,0.0,1.5662076443683988
CPS,2017,125589.64143426294,1830.7353412625,0.0,2.1303299055282365
CPS,2018,150861.7529880478,2199.2842548525,0.0,2.081484809029808
CPS,2019,210928.57142857142,1209.12767472,0.0,3.5869774309805464
CPS,2020,254419.3675889328,410.7419212425,0.0,3.788175358373273
CPS,2021,128404.76190476191,479.85012932,0.0,3.4816150921006486
CPS,2022,390651.79282868525,248.46598022,0.0,4.074456961443384
CPS,2023,200672.4,216.18211282000001,0.0,4.444420573584943
CPS,2024,133530.15873015873,283.60806971333335,0.0,3.1452101562111774
CPSS,2004,14314.682539682539,84.491165,0.0,2.6046065563436405
CPSS,2005,16170.63492063492,102.97845333333333,0.0,2.916842231307298
CPSS,2006,49753.386454183266,139.2225355,0.0,2.5079583625914053
CPSS,2007,80396.01593625497,133.3978775,0.0,2.486469452683448
CPSS,2008,44951.38339920949,63.12837999999999,0.0,3.179350766748719
CPSS,2009,44301.19047619047,12.61075275,0.0,4.592545492924458
CPSS,2010,30676.5873015873,25.078066575,0.0,3.933960679005497
CPSS,2011,16057.936507936507,21.03163,0.0,2.8273985153928525
CPSS,2012,33775.2,28.481113333333337,0.0,4.492919909361307
CPSS,2013,194897.22222222222,165.11506,0.0,4.035445110548753
CPSS,2014,126492.46031746031,176.2318425,0.0,2.2650932523322505
CPSS,2015,142317.0634920635,173.1798125,0.0,2.468179894946952
CPSS,2016,66196.03174603175,115.80513500000002,0.0,2.9525197936180905
CPSS,2017,63107.171314741034,111.7061025,0.0,3.2953774535672946
CPSS,2018,31182.071713147412,89.92433285,0.0,2.964267963513088
CPSS,2019,26505.15873015873,78.0953525,0.0,2.4305829320016854
CPSS,2020,53792.88537549407,62.910665,0.0,2.7558962034095202
CPSS,2021,50365.87301587302,91.2165575,0.0,2.318036865161478
CPSS,2022,134718.32669322708,223.80675331999998,0.0,2.7806741778298236
CPSS,2023,31046.8,208.89176750000001,0.0,3.079940843747378
CPSS,2024,32068.25396825397,183.60311000000002,0.0,2.594739599860089
CPT,2004,196279.3650793651,1728.8680875,0.0,1.6576334625749547
CPT,2005,302819.04761904763,2303.9215375000003,0.0,1.7199877471639602
CPT,2006,321897.2111553785,3535.019715,0.0,1.8870820884609547
CPT,2007,631376.0956175299,4207.72776,0.0,2.0252297845211196
CPT,2008,1042768.3794466403,2890.1751025,0.0,1.9945530587208093
CPT,2009,1489121.8253968253,1792.919135,0.0,2.6006928489293086
CPT,2010,827035.7142857143,2754.0634250000003,0.0,1.9127893760073613
CPT,2011,697973.0158730159,3955.331205,0.0,1.3897269158179864
CPT,2012,659517.6,4975.8836200000005,0.0,1.2727741494180245
CPT,2013,582666.2698412698,5859.7897925,0.0,1.6555400160998146
CPT,2014,577361.9047619047,5625.0311425,0.0,1.4274771244202766
CPT,2015,661624.2063492064,6540.9593125,0.0,1.3741547770580054
CPT,2016,635441.6666666666,7216.509085000001,0.0,1.7803429495609575
CPT,2017,606883.6653386455,7498.497065,0.0,2.1154674487601874
CPT,2018,567111.952191235,8435.536225,0.0,1.4726139445629447
CPT,2019,490926.5873015873,9339.26458,0.0,1.288208906099152
CPT,2020,806656.5217391305,9607.6810975,0.0,1.5029367161005711
CPT,2021,664986.9047619047,10770.440325,0.0,1.5873647692865995
CPT,2022,967564.1434262948,16484.177982499998,0.0,1.1266675360245506
CPT,2023,851562.8,12075.9903975,0.0,1.7927523821426072
CPT,2024,1005490.4761904762,10517.765026666666,0.0,1.900796576634607
CRAI,2004,99025.39682539682,343.51563250000004,0.0,2.1528065483056302
CRAI,2005,135666.26984126985,419.54498,0.0,2.2618520154706525
CRAI,2006,83698.8047808765,524.0724775,0.0,1.584265002389308
CRAI,2007,131505.57768924301,595.0020275,0.0,1.7100453578776782
CRAI,2008,128369.9604743083,471.3616575,0.0,1.798457381584758
CRAI,2009,83409.52380952382,299.9897125,0.0,1.4143373977575477
CRAI,2010,47113.09523809524,272.1991475,0.0,2.2933301175259886
CRAI,2011,40097.619047619046,252.0696825,0.0,1.8962889854228455
CRAI,2012,38752.0,207.0465575,0.0,2.447914439196475
CRAI,2013,31455.555555555555,193.2142103,0.0,2.110134142001511
CRAI,2014,53450.793650793654,212.10065,0.0,1.8526879878347244
CRAI,2015,47041.269841269845,269.2078075,0.0,2.0012435648610047
CRAI,2016,52904.76190476191,188.7080275,0.0,1.9717787067606196
CRAI,2017,43578.48605577689,280.905015,0.0,2.623030625232404
CRAI,2018,46239.04382470119,385.9588139125,0.0,1.8502742488521988
CRAI,2019,52529.36507936508,360.5026775,0.0,2.401998021348272
CRAI,2020,37086.95652173913,319.43942,0.0,1.8279108792698542
CRAI,2021,40071.8253968254,472.0951675,0.0,1.8037732615514759
CRAI,2022,37503.187250996016,678.80737,0.0,1.1461538034354015
CRAI,2023,40924.4,746.0950275,0.0,1.500805595946414
CRAI,2024,37710.05291005291,808.7988333333333,0.0,1.5256681829354897
CRBU,2021,673197.3451327434,672.11154576,0.0,18.661630324455228
CRBU,2022,686185.657370518,722.3103987999999,0.0,2.906827780956487
CRBU,2023,1599616.8,402.8427118475,0.0,4.474479186376021
CRBU,2024,1781058.201058201,452.72928642000005,0.0,4.354023011581537
CRC,2020,231697.77777777778,60.39,0.0,4.030308052784169
CRC,2021,698842.4603174604,1801.53342615,0.0,2.2841785113465125
CRC,2022,792618.7250996016,3307.4556948199997,0.0,1.6808460007434693
CRC,2023,766975.2,3021.646666666667,0.0,1.5771488292080018
CRC,2024,884604.7619047619,3772.891,0.0,1.9502124046995073
CRCT,2021,694309.7435897436,5554.10692378,0.0,4.261994770981474
CRCT,2022,257352.58964143426,3629.87313967,0.0,2.5854245311119763
CRCT,2023,288706.0,2209.8078045475,0.0,2.9625592401272898
CRCT,2024,756233.8624338624,1497.8077196333331,0.0,3.406367739778402
CRD-A,2004,14551.984126984127,282.55185,0.0,1.8694473019001367
CRD-A,2005,13142.063492063493,346.46871,0.0,2.0366586710138264
CRD-A,2006,16590.03984063745,298.15384,0.0,2.664200206991931
CRD-A,2007,11268.525896414343,287.76129,0.0,2.885840031451183
CRD-A,2008,26420.553359683796,415.52482,0.0,2.897091367788686
CRD-A,2009,50536.50793650794,249.44573,0.0,2.456975183027015
CRD-A,2010,24279.365079365078,147.51346800000002,0.0,2.314611408652749
CRD-A,2011,69521.03174603175,194.80748,0.0,2.350374225006643
CRD-A,2012,28201.2,214.50481000000002,0.0,2.695341226777546
CRD-A,2014,21297.222222222223,444.137465,0.0,1.997154817572037
CRD-A,2015,25323.015873015873,417.5442316325,0.0,1.9689653095038806
CRD-A,2016,25961.11111111111,336.8124175125,0.0,2.3337179415633416
CRD-A,2017,33283.26693227092,470.33418500000005,0.0,3.4089699242052434
CRD-A,2018,30806.772908366533,506.358895,0.0,1.7949282787464693
CRD-A,2019,44634.12698412698,500.40215930000005,0.0,1.922761435967983
CRD-A,2020,43512.25296442688,498.0835825,0.0,2.1083558384259318
CRD-A,2021,42109.12698412698,447.70739249999997,0.0,1.8909220230842738
CRD-A,2022,44313.944223107566,409.8293075,0.0,1.241570528487414
CRD-A,2023,71786.0,373.75447318,0.0,2.2628330706482704
CRD-A,2024,92763.49206349206,514.7141133333333,0.0,2.27065777418965
CRDF,2005,35.98809523809524,3252.24072,0.0,4.214689666450421
CRDF,2006,62.97609561752988,11484.354104639999,0.0,6.710161324961143
CRDF,2010,63.80952380952381,1529.6286671999999,0.0,5.145330300090437
CRDF,2011,68.35714285714286,24.73214364,0.0,11.944846510099849
CRDF,2012,569.004,41.6534508,0.0,5.8118279184609225
CRDF,2013,1908.3214285714287,102.30733056000001,0.0,5.069568446730069
CRDF,2014,1285.0515873015872,101.71716768,0.0,4.490531780113597
CRDF,2015,6708.349206349207,141.41439738,0.0,5.426818578831043
CRDF,2016,6474.873015873016,149.27033448,0.0,5.083962156419066
CRDF,2017,10163.741035856574,68.40796212,0.0,8.787371941693774
CRDF,2018,119662.45816733068,16.0345194,0.0,6.812931242702049
CRDF,2019,783085.7817460317,15.4221386625,0.0,7.405248724390945
CRDF,2020,1131788.9328063242,25.509811322500003,0.0,4.763468765328577
CRDF,2021,1100710.7142857143,338.254147955,0.0,3.6495169774210465
CRDF,2022,705795.219123506,177.469067635,0.0,3.773636297767311
CRDF,2023,425174.0,67.168215,0.0,4.384631025945163
CRDF,2024,957254.4973544973,128.07597666666666,0.0,5.251322310443921
CRDO,2022,1029911.9658119658,1457.3552164,0.0,3.2623348390218063
CRDO,2023,2074622.8,2067.760685,0.0,3.3782304338278517
CRDO,2024,2227819.5767195765,2800.894146666667,0.0,3.331735877472765
CRGX,2024,271878.3068783069,800.9178547733333,0.0,3.880510357521277
CRGY,2021,393300.0,2850.8218,0.0,4.451218307366947
CRGY,2022,360481.2749003984,2401.1083333333336,0.0,2.1977674631059276
CRGY,2023,640623.2,1976.490693665,0.0,2.264920408982876
CRGY,2024,2105426.455026455,2162.585075366667,0.0,2.0061915685618406
CRK,2004,70630.31746031746,609.4546725,0.0,2.290540233325536
CRK,2005,107641.11111111111,871.7934175,0.0,2.3278406018936395
CRK,2006,103858.4860557769,1275.27499,0.0,2.1771707550431683
CRK,2007,103320.55776892431,1238.5120775,0.0,1.9144684508408882
CRK,2008,238329.5652173913,2093.03472,0.0,2.295446484917177
CRK,2009,178462.38095238095,1795.1653000000001,0.0,1.72983227408304
CRK,2010,189105.39682539683,1584.89491,0.0,1.8845621380637665
CRK,2011,227553.6507936508,1223.3382474999999,0.0,1.9202491291131683
CRK,2012,341705.28,716.4608066666666,0.0,3.1364363815404155
CRK,2013,233065.31746031746,770.6708825,0.0,2.8996836101999413
CRK,2014,334611.0317460318,998.8721350000001,0.0,3.4152199751646015
CRK,2015,422781.1111111111,375.4703675,0.0,8.350573110771116
CRK,2016,503158.49206349207,65.277275,0.0,7.990627089342365
CRK,2017,329605.9760956175,112.56784999999999,0.0,5.179322491323823
CRK,2018,606957.3705179283,121.619389915,0.0,5.52061540684563
CRK,2019,464169.84126984124,701.816335,0.0,4.019212866460928
CRK,2020,1790426.8774703557,1200.42311806,0.0,2.9503493019974245
CRK,2021,2974433.73015873,1207.43750927,0.0,2.6845328667269555
CRK,2022,3793405.1792828687,2526.4063324999997,0.0,2.6349489727529325
CRK,2023,3995599.2,3577.8031594075,0.0,2.6005074926340024
CRK,2024,3768394.708994709,2699.1153200000003,0.0,2.2134499197939816
CRL,2004,514850.0,1817.041472975,0.0,2.16856453678263
CRL,2005,576450.3968253968,2927.5645179975,0.0,2.3615344543446577
CRL,2006,606690.0398406375,3068.5989114475,0.0,2.794826300123261
CRL,2007,547472.5099601593,3061.8396258899998,0.0,1.3510715384609648
CRL,2008,870314.2292490118,4117.417345255,0.0,1.1123268736250282
CRL,2009,919377.7777777778,2398.14077569,0.0,1.5278116367606212
CRL,2010,1186975.7936507936,2344.43670289,0.0,1.7734739880282153
CRL,2011,855695.6349206349,2051.3689216875,0.0,1.5973758715822837
CRL,2012,469881.6,1529.449361985,0.0,2.3155658924224607
CRL,2013,437640.4761904762,1932.7246131750003,0.0,1.8383564305317213
CRL,2014,481246.4285714286,2500.4826093225,0.0,2.1824875459370214
CRL,2015,449366.6666666667,3200.23148412,0.0,1.9218037964386956
CRL,2016,474554.7619047619,3487.1089325,0.0,2.1825334668888745
CRL,2017,372841.8326693227,4147.3162025,0.0,3.058963062030176
CRL,2018,379012.35059760953,5188.3571472375,0.0,1.9693128467403411
CRL,2019,349862.3015873016,6459.358665,0.0,2.29774444433444
CRL,2020,377915.0197628458,7132.99208,0.0,1.7802471974787346
CRL,2021,406247.22222222225,14049.551037500001,0.0,2.2315124458860187
CRL,2022,567015.5378486055,16844.889015,0.0,1.9286394460945717
CRL,2023,518778.0,10427.90291,0.0,2.611354137479336
CRL,2024,594062.4338624339,12039.07263,0.0,2.8155477046504123
CRM,2004,2962698.5074626864,691.9228,0.0,11.545165455628704
CRM,2005,4868776.19047619,1836.3292900000001,0.0,4.620493214268604
CRM,2006,7345062.948207172,3465.36415,0.0,4.995342094285928
CRM,2007,7016602.3904382475,4671.24934,0.0,3.0730678351104586
CRM,2008,9345614.229249012,7095.861580000001,0.0,2.2602555347260562
CRM,2009,8689592.063492063,4408.11669,0.0,2.0433785651622127
CRM,2010,10551955.555555556,9737.78125,0.0,2.673326087776721
CRM,2011,11432300.0,17470.28904,0.0,2.576699534893616
CRM,2012,9383953.6,18186.06778,0.0,2.8326487834946183
CRM,2013,5826971.825396826,23687.43615531,0.0,2.805735711096591
CRM,2014,5496052.380952381,32932.4176899375,0.0,3.4172753186283793
CRM,2015,4153068.253968254,43049.4220625,0.0,2.308418056148744
CRM,2016,5755302.777777778,50539.745681169996,0.0,2.557536330656866
CRM,2017,4409569.322709164,58293.94007,0.0,2.465935463025826
CRM,2018,5824572.908366534,86628.9616425,0.0,2.229353922278029
CRM,2019,5646915.476190476,117022.0675,0.0,2.2112770805595114
CRM,2020,7523496.442687747,155219.975,0.0,2.279984226458977
CRM,2021,6162379.761904762,214678.185,0.0,2.1400956982083175
CRM,2022,7677033.067729084,220658.2375,0.0,2.0036984885830473
CRM,2023,6464972.4,185150.915,0.0,2.2469488894911502
CRM,2024,6549570.899470899,242911.95333333334,0.0,3.0708359966785435
CRMD,2010,2326.41975308642,15.4423552,0.0,5.057980358935904
CRMD,2011,2685.2380952380954,19.24194873333333,0.0,3.385723024563291
CRMD,2012,3041.28,3.8788118000000003,0.0,9.42580814215522
CRMD,2013,13862.142857142857,8.320576200000001,0.0,6.864783940228107
CRMD,2014,24902.777777777777,29.83311645,0.0,4.96139676381791
CRMD,2015,130673.57142857143,111.32203658750001,0.0,6.437037128874385
CRMD,2016,65032.142857142855,77.0241983375,0.0,5.727181117757757
CRMD,2017,143031.95219123506,62.263997437499995,0.0,7.931020646570228
CRMD,2018,544437.2111553785,24.51038475,0.0,9.274319245989513
CRMD,2019,403228.7301587302,174.03489415,0.0,5.759292236427074
CRMD,2020,345213.83399209485,149.5811355825,0.0,3.2402961572088085
CRMD,2021,541881.3492063492,260.85675442,0.0,3.6488378005259707
CRMD,2022,329419.5219123506,178.93339152500002,0.0,3.210159128734929
CRMD,2023,567266.4,162.570459835,0.0,3.410852734831957
CRMD,2024,613592.5925925926,221.61153796666667,0.0,3.3738237943071367
CRMT,2004,76686.30952380953,228.8390157887,0.0,1.9550983715689276
CRMT,2005,75641.46825396825,264.30276159109997,0.0,2.150419183161498
CRMT,2006,99430.67729083665,208.1847075375,0.0,2.42601295613572
CRMT,2007,82717.92828685259,151.7003658625,0.0,2.159160815687586
CRMT,2008,196708.30039525693,169.912900115,0.0,1.7254968609764734
CRMT,2009,119188.49206349206,186.48227387999998,0.0,1.6966171826070753
CRMT,2010,67237.69841269842,265.83583125,0.0,1.5743563154215852
CRMT,2011,58323.01587301587,298.40202775750004,0.0,1.408226267262393
CRMT,2012,42958.0,386.32994905500004,0.0,1.9666024702547378
CRMT,2013,38449.206349206346,387.3133768775,0.0,1.7582388526840143
CRMT,2014,44204.76190476191,349.802480405,0.0,2.072364132287608
CRMT,2015,45482.53968253968,421.2719641175,0.0,1.9546190212423924
CRMT,2016,75671.03174603175,240.7227580875,0.0,2.5545457437954053
CRMT,2017,62005.97609561753,307.16991505,0.0,2.8932318024200008
CRMT,2018,60496.812749003984,363.5157458375,0.0,2.7114998215946176
CRMT,2019,102832.53968253969,563.19051367,0.0,2.0828051044969147
CRMT,2020,75083.39920948616,598.5684889675,0.0,1.9714201746566038
CRMT,2021,51353.968253968254,852.5633679025,0.0,1.9692683703704421
CRMT,2022,90756.97211155378,645.030441965,0.0,2.1859227976553512
CRMT,2023,80273.2,562.48906318,0.0,2.8670713773037493
CRMT,2024,104208.4656084656,394.3243136533333,0.0,2.744555186741081
CRNC,2019,517736.0,927.826068,0.0,53.91066919819698
CRNC,2020,801498.023715415,870.8433196850001,0.0,3.244372383489782
CRNC,2021,556578.9682539683,3237.46891,0.0,2.8568342630931625
CRNC,2022,649302.390438247,2258.72224566,0.0,2.5904605565928485
CRNC,2023,433102.8,917.3587813125,0.0,2.4478837885786735
CRNC,2024,1159031.216931217,757.5564966666667,0.0,4.467339435491451
CRNX,2018,116259.13043478261,539.41512411,0.0,8.099761105420862
CRNX,2019,63701.98412698413,605.0482475,0.0,3.1971277449695985
CRNX,2020,147675.49407114624,470.6009375,0.0,2.871204091460443
CRNX,2021,201371.03174603175,545.8405574999999,0.0,2.7223350513156546
CRNX,2022,292343.02788844623,1028.0193349249998,0.0,2.411631077408535
CRNX,2023,793927.2,971.2638,0.0,3.6040815249697675
CRNX,2024,782677.2486772487,2480.71059,0.0,2.5661152041905533
CRS,2004,429600.79365079367,670.048185515,0.0,2.640615105082176
CRS,2005,626730.9523809524,1313.726,0.0,2.2833682786093554
CRS,2006,1242240.637450199,2141.663,0.0,2.7315900219702716
CRS,2007,939886.0557768925,2954.6295,0.0,1.8402004679196589
CRS,2008,838645.0592885376,2912.9615,0.0,1.795414064839932
CRS,2009,650623.0158730159,891.477,0.0,1.850071074564378
CRS,2010,510775.79365079367,1316.0645,0.0,2.0138245081914103
CRS,2011,505478.5714285714,1922.0985,0.0,1.719291607981314
CRS,2012,446524.8,2313.99475,0.0,1.8090267789932206
CRS,2013,389802.38095238095,2619.75,0.0,1.5506917569081125
CRS,2014,337040.07936507935,3323.04075,0.0,1.495372672441926
CRS,2015,467422.61904761905,2264.84375,0.0,2.3069620059044555
CRS,2016,464231.74603174604,1526.3184403374999,0.0,2.6535417313512286
CRS,2017,346174.5019920319,1786.8485,0.0,2.6149260142345407
CRS,2018,351052.58964143426,2310.80575,0.0,2.312412967306859
CRS,2019,265538.8888888889,2261.6597500000003,0.0,2.276485412531665
CRS,2020,531659.6837944664,1742.69867272,0.0,2.402564737336606
CRS,2021,338512.6984126984,1552.3647069600001,0.0,2.3421862864625087
CRS,2022,362924.7011952191,1572.8451844725,0.0,1.854865700641389
CRS,2023,439312.4,2062.05875,0.0,2.090998365694117
CRS,2024,591186.7724867725,3468.295333333333,0.0,2.1433922840634176
CRSR,2020,3015695.714285714,1308.8534655,0.0,8.853247871453235
CRSR,2021,2216567.4603174604,2796.3631575,0.0,2.2353762422394876
CRSR,2022,836131.0756972112,1921.7457250000002,0.0,2.145763394660831
CRSR,2023,425861.2,1526.305615,0.0,1.8005398166500324
CRSR,2024,451468.25396825396,1404.0738066666665,0.0,2.1131325886649073
CRVL,2004,61069.04761904762,360.06375470000006,0.0,2.5657420129843214
CRVL,2005,96142.85714285714,263.0436627,0.0,3.1331745307970436
CRVL,2006,151223.90438247012,237.621273525,0.0,2.8704860307217825
CRVL,2007,241489.24302788844,544.81391,0.0,2.4310700085766364
CRVL,2008,150039.52569169961,430.86798,0.0,1.4924593679071836
CRVL,2009,55785.71428571428,302.6646575,0.0,1.8568287481846508
CRVL,2010,55574.60317460317,436.35455250000007,0.0,1.5425895888936276
CRVL,2011,65269.04761904762,555.1371275,0.0,1.4487932182223957
CRVL,2012,44198.4,520.9277400000001,0.0,1.696446253592539
CRVL,2013,44092.06349206349,542.2718474999999,0.0,1.6865558658917892
CRVL,2014,51791.666666666664,936.8123899999999,0.0,1.6434398440633922
CRVL,2015,50338.09523809524,705.03399,0.0,1.7891063456783642
CRVL,2016,60003.1746031746,780.968685,0.0,1.8119860100678562
CRVL,2017,33357.768924302785,796.5182374999999,0.0,2.1664022292757497
CRVL,2018,34146.21513944223,998.4560625,0.0,2.165644775400326
CRVL,2019,71268.6507936508,1282.338,0.0,1.4879103668159441
CRVL,2020,57770.750988142296,1312.8567724999998,0.0,1.367869141411475
CRVL,2021,41948.4126984127,1917.4462975000001,0.0,1.3086429201753316
CRVL,2022,46631.47410358566,3136.3967000000002,0.0,1.225838946596684
CRVL,2023,46445.2,2874.6432775000003,0.0,1.3958187424023834
CRVL,2024,37154.497354497355,3996.76282,0.0,1.480408347755808
CRVO,2021,40913.416666666664,51.97100175,0.0,4.059793336288141
CRVO,2022,22104.93625498008,23.56371234,0.0,3.0580152657938187
CRVO,2023,9197.5,8.534935683333334,0.0,4.553753224759965
CRVO,2024,52862.96296296296,66.21710517999999,0.0,5.242887314758334
CRWD,2019,3142357.4468085105,11497.582844,0.0,7.928628599455024
CRWD,2020,5642800.395256917,15454.1898375,0.0,3.1306680353475738
CRWD,2021,3724020.634920635,44746.0364225,0.0,4.0950029525902725
CRWD,2022,4435796.0159362545,47579.14299415,0.0,2.725409965598402
CRWD,2023,3945623.2,32279.953155000003,0.0,3.2890159886684183
CRWD,2024,5313455.026455026,61219.79624999999,0.0,4.049149695408289
CSCO,2004,54724803.96825397,152181.765,0.0,2.867754821325918
CSCO,2005,55523195.23809524,119282.4625,0.0,2.039758570340679
CSCO,2006,52770533.864541836,115359.89499999999,0.0,2.8746648780782027
CSCO,2007,53847690.03984064,160535.4925,0.0,1.987874533705901
CSCO,2008,61215029.64426877,156028.59,0.0,1.4004038913225212
CSCO,2009,50430394.44444445,105559.5825,0.0,1.3192463320818189
CSCO,2010,59979900.0,139215.8225,0.0,1.7614576568563254
CSCO,2011,68310700.79365079,106924.315,0.0,1.8252579034744796
CSCO,2012,41753722.8,99101.5875,0.0,1.9910917055449295
CSCO,2013,39114258.333333336,112791.10500000001,0.0,2.179332977441186
CSCO,2014,32836812.698412698,122412.4975,0.0,1.6198773218203828
CSCO,2015,27094164.682539683,139348.9925,0.0,1.5790085327135528
CSCO,2016,24814713.492063493,139885.135,0.0,1.640617270976222
CSCO,2017,20208953.78486056,159275.845,0.0,2.2442735101692595
CSCO,2018,24713039.442231074,198349.115,0.0,1.7809058705279883
CSCO,2019,20525362.698412698,223473.5275,0.0,2.011238798292072
CSCO,2020,25028760.4743083,195587.875,0.0,1.6139134959003496
CSCO,2021,19287558.73015873,200375.38,0.0,1.5423502852741664
CSCO,2022,21285761.752988048,214837.60249999998,0.0,1.1839927366785277
CSCO,2023,18572840.8,197947.3225,0.0,1.5425475296437434
CSCO,2024,19496066.137566138,204685.58,0.0,1.522183775343229
CSGP,2004,1079666.6666666667,657.4998,0.0,3.0316775360257218
CSGP,2005,1275408.7301587302,804.97605,0.0,2.832547989514408
CSGP,2006,1321565.737051793,941.063575,0.0,3.8973617493669055
CSGP,2007,1547856.5737051794,908.127575,0.0,2.588766626328558
CSGP,2008,2673830.039525692,916.81125,0.0,1.7136202318683462
CSGP,2009,1802162.6984126985,722.007975,0.0,1.5159266249315717
CSGP,2010,1098257.9365079366,822.886575,0.0,1.5561709992315604
CSGP,2011,1538190.4761904762,1189.2891,0.0,1.8641175376856067
CSGP,2012,1579180.0,1712.999775,0.0,2.0319133818332467
CSGP,2013,1204380.9523809524,2797.3197145725,0.0,2.500818157732367
